date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:04:12	56469/56469	---M-Z	200	added ('OK')	text/html	etag:%22dc95-60c4f6a6-41c0494;gz%22	https://vetra.laborasyon.com/demos/default/morsis.html	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/demos/default/morsis.html	(from https://vetra.laborasyon.com/demos/default/)
22:04:12	58114/58114	---M-Z	200	added ('OK')	text/html	etag:%22e302-60c4f6a6-41c0484;gz%22	https://vetra.laborasyon.com/demos/default/vector-map.html	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/demos/default/vector-map.html	(from https://vetra.laborasyon.com/demos/default/)
22:04:12	77251/77251	---M-Z	200	added ('OK')	text/html	etag:%2212dc3-60c5f030-41c04b1;gz%22	https://vetra.laborasyon.com/demos/default/datatable.html	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/demos/default/datatable.html	(from https://vetra.laborasyon.com/demos/default/)
22:04:13	63035/63035	---M-Z	200	added ('OK')	text/html	etag:%22f63b-60c4f6aa-41c04a1;gz%22	https://vetra.laborasyon.com/demos/default/sweet-alert.html	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/demos/default/sweet-alert.html	(from https://vetra.laborasyon.com/demos/default/)
22:04:13	56739/56739	---M-Z	200	added ('OK')	text/html	etag:%22dda3-60c5f036-41c048a;gz%22	https://vetra.laborasyon.com/demos/default/introjs.html	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/demos/default/introjs.html	(from https://vetra.laborasyon.com/demos/default/)
22:04:14	57467/57467	---M-Z	200	added ('OK')	text/html	etag:%22e07b-60c4f6aa-41c0468;gz%22	https://vetra.laborasyon.com/demos/default/nestable.html	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/demos/default/nestable.html	(from https://vetra.laborasyon.com/demos/default/)
22:04:15	59256/59256	---M-Z	200	added ('OK')	text/html	etag:%22e778-60c4f6ac-41c0477;gz%22	https://vetra.laborasyon.com/demos/default/rating.html	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/demos/default/rating.html	(from https://vetra.laborasyon.com/demos/default/)
22:04:15	56097/56097	---M-Z	200	added ('OK')	text/html	etag:%22db21-60c5f036-41c047d;gz%22	https://vetra.laborasyon.com/demos/default/code-highlighter.html	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/demos/default/code-highlighter.html	(from https://vetra.laborasyon.com/demos/default/)
22:04:17	24313/24313	---M--	200	added ('OK')	image/jpeg	etag:%225ef9-6069e218-41c07e1;;;%22	https://vetra.laborasyon.com/assets/images/products/4.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/products/4.jpg	(from https://vetra.laborasyon.com/demos/default/)
22:04:17	18227/18227	---M--	200	added ('OK')	image/jpeg	etag:%224733-6069e1d4-41c07e6;;;%22	https://vetra.laborasyon.com/assets/images/products/3.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/products/3.jpg	(from https://vetra.laborasyon.com/demos/default/)
22:04:18	22387/22387	---M--	200	added ('OK')	image/jpeg	etag:%225773-6069e23a-41c07df;;;%22	https://vetra.laborasyon.com/assets/images/products/5.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/products/5.jpg	(from https://vetra.laborasyon.com/demos/default/)
22:04:18	9362/9362	---M--	200	added ('OK')	image/jpeg	etag:%222492-604fe24a-41c07f4;;;%22	https://vetra.laborasyon.com/assets/images/user/women_avatar5.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/user/women_avatar5.jpg	(from https://vetra.laborasyon.com/demos/default/)
22:04:19	37084/37084	---M--	200	added ('OK')	image/jpeg	etag:%2290dc-6069e794-41c07e7;;;%22	https://vetra.laborasyon.com/assets/images/products/10.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/products/10.jpg	(from https://vetra.laborasyon.com/demos/default/)
22:04:19	13625/13625	---M--	200	added ('OK')	image/jpeg	etag:%223539-6069e402-41c07e2;;;%22	https://vetra.laborasyon.com/assets/images/products/7.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/products/7.jpg	(from https://vetra.laborasyon.com/demos/default/)
22:04:19	22273/22273	---M--	200	added ('OK')	image/jpeg	etag:%225701-6069e54c-41c07e8;;;%22	https://vetra.laborasyon.com/assets/images/products/8.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/products/8.jpg	(from https://vetra.laborasyon.com/demos/default/)
22:04:20	16980/16980	---M--	200	added ('OK')	image/jpeg	etag:%224254-6069e6aa-41c07e4;;;%22	https://vetra.laborasyon.com/assets/images/products/9.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/products/9.jpg	(from https://vetra.laborasyon.com/demos/default/)
22:04:21	302644/302644	---M-Z	200	added ('OK')	application/x-javascript	etag:%2249e34-6065b49a-41c01d7;gz%22	https://vetra.laborasyon.com/libs/bundle.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/bundle.js	(from https://vetra.laborasyon.com/demos/default/)
22:04:21	477513/477513	---M-Z	200	added ('OK')	application/x-javascript	etag:%2274949-604fd9fe-41c01df;gz%22	https://vetra.laborasyon.com/libs/charts/apex/apexcharts.min.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/charts/apex/apexcharts.min.js	(from https://vetra.laborasyon.com/demos/default/)
22:04:22	42863/42863	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a76f-59d34108-41c01aa;gz%22	https://vetra.laborasyon.com/libs/slick/slick.min.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/slick/slick.min.js	(from https://vetra.laborasyon.com/demos/default/)
22:04:22	12898/12898	---M-Z	200	added ('OK')	application/x-javascript	etag:%223262-60b3479e-41c081a;gz%22	https://vetra.laborasyon.com/dist/js/examples/dashboard.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/dist/js/examples/dashboard.js	(from https://vetra.laborasyon.com/demos/default/)
22:04:22	8045/8045	---M-Z	200	added ('OK')	application/x-javascript	etag:%221f6d-612ea1a7-41c0841;gz%22	https://vetra.laborasyon.com/dist/js/app.min.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/dist/js/app.min.js	(from https://vetra.laborasyon.com/demos/default/)
22:04:24	85044/85044	---M--	200	added ('OK')	font/woff2	etag:%2214c34-6033e360-41c0cf6;;;%22	https://vetra.laborasyon.com/dist/icons/bootstrap-icons-1.4.0/fonts/bootstrap-icons.woff2?8bd4575acf83c7696dc7a14a966660a3	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/dist/icons/bootstrap-icons-1.4.0/fonts/bootstrap-iconse36a.woff2	(from https://vetra.laborasyon.com/dist/icons/bootstrap-icons-1.4.0/bootstrap-icons.min.css)
22:04:24	34296/34296	---M--	200	added ('OK')	image/jpeg	etag:%2285f8-6069e3e6-41c07e5;;;%22	https://vetra.laborasyon.com/assets/images/products/6.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/products/6.jpg	(from https://vetra.laborasyon.com/demos/default/)
22:04:24	16435/16435	---M-Z	200	added ('OK')	text/css	etag:%224033-537f940e-41c0ef6;gz%22	https://vetra.laborasyon.com/dist/icons/themify-icons/themify-icons.css	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/dist/icons/themify-icons/themify-icons.css	(from https://vetra.laborasyon.com/demos/default/login.html)
22:04:24	799/799	---M-Z	200	added ('OK')	application/x-javascript	etag:%2231f-60731bcc-41c082f;gz%22	https://vetra.laborasyon.com/dist/js/examples/orders.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/dist/js/examples/orders.js	(from https://vetra.laborasyon.com/demos/default/orders.html)
22:04:25	11084/11084	---M-Z	200	added ('OK')	text/css	etag:%222b4c-5cf64e0e-41c015b;gz%22	https://vetra.laborasyon.com/libs/range-slider/css/ion.rangeSlider.min.css	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/range-slider/css/ion.rangeSlider.min.css	(from https://vetra.laborasyon.com/demos/default/product-list.html)
22:04:25	39124/39124	---M--	200	added ('OK')	image/jpeg	etag:%2298d4-6069e19a-41c07e3;;;%22	https://vetra.laborasyon.com/assets/images/products/1.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/products/1.jpg	(from https://vetra.laborasyon.com/demos/default/product-list.html)
22:04:25	20897/20897	---M--	200	added ('OK')	image/jpeg	etag:%2251a1-6069e1b8-41c07e0;;;%22	https://vetra.laborasyon.com/assets/images/products/2.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/products/2.jpg	(from https://vetra.laborasyon.com/demos/default/product-list.html)
22:04:26	1009/1009	---M-Z	200	added ('OK')	application/x-javascript	etag:%223f1-6076c784-41c0837;gz%22	https://vetra.laborasyon.com/dist/js/examples/products.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/dist/js/examples/products.js	(from https://vetra.laborasyon.com/demos/default/product-list.html)
22:04:26	3145/3145	---M-Z	200	added ('OK')	text/css	etag:%22c49-59d34108-41c01a9;gz%22	https://vetra.laborasyon.com/libs/slick/slick-theme.css	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/slick/slick-theme.css	(from https://vetra.laborasyon.com/demos/default/product-detail.html)
22:04:27	591/591	---M-Z	200	added ('OK')	text/css	etag:%2224f-6080ebd8-41c019e;gz%22	https://vetra.laborasyon.com/libs/rating/rating.min.css	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/rating/rating.min.css	(from https://vetra.laborasyon.com/demos/default/product-detail.html)
22:04:27	3462/3462	---M--	200	added ('OK')	image/jpeg	etag:%22d86-604fe2b4-41c07f8;;;%22	https://vetra.laborasyon.com/assets/images/user/man_avatar2.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/user/man_avatar2.jpg	(from https://vetra.laborasyon.com/demos/default/product-detail.html)
22:04:27	926/926	---M-Z	200	added ('OK')	application/x-javascript	etag:%2239e-6080eccc-41c081f;gz%22	https://vetra.laborasyon.com/dist/js/examples/product-detail.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/dist/js/examples/product-detail.js	(from https://vetra.laborasyon.com/demos/default/product-detail.html)
22:04:28	7297/7297	---M-Z	200	added ('OK')	application/x-javascript	etag:%221c81-6080e642-41c019f;gz%22	https://vetra.laborasyon.com/libs/rating/jquery.rating.min.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/rating/jquery.rating.min.js	(from https://vetra.laborasyon.com/demos/default/product-detail.html)
22:04:28	5634/5634	---M-Z	200	added ('OK')	text/css	etag:%221602-5cf64de2-41c0448;gz%22	https://vetra.laborasyon.com/libs/form-wizard/jquery.steps.css	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/form-wizard/jquery.steps.css	(from https://vetra.laborasyon.com/demos/default/checkout.html)
22:04:29	17266/17266	---M--	200	added ('OK')	image/png	etag:%224372-6076f1f8-41c07d8;;;%22	https://vetra.laborasyon.com/assets/images/cash-on-delivery-logo.png	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/cash-on-delivery-logo.png	(from https://vetra.laborasyon.com/demos/default/checkout.html)
22:04:29	25701/25701	---M--	200	added ('OK')	image/png	etag:%226465-6076f20a-41c07f0;;;%22	https://vetra.laborasyon.com/assets/images/paypal-logo.png	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/paypal-logo.png	(from https://vetra.laborasyon.com/demos/default/checkout.html)
22:04:31	13869/13869	---M-Z	200	added ('OK')	application/x-javascript	etag:%22362d-5cf64de2-41c0449;gz%22	https://vetra.laborasyon.com/libs/form-wizard/jquery.steps.min.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/form-wizard/jquery.steps.min.js	(from https://vetra.laborasyon.com/demos/default/checkout.html)
22:04:31	422/422	---M-Z	200	added ('OK')	application/x-javascript	etag:%221a6-6076f0a0-41c083e;gz%22	https://vetra.laborasyon.com/dist/js/examples/checkout.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/dist/js/examples/checkout.js	(from https://vetra.laborasyon.com/demos/default/checkout.html)
22:04:32	5432/5432	---M--	200	added ('OK')	image/jpeg	etag:%221538-604fe204-41c07f6;;;%22	https://vetra.laborasyon.com/assets/images/user/women_avatar3.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/user/women_avatar3.jpg	(from https://vetra.laborasyon.com/demos/default/buyer-dashboard.html)
22:04:32	4105/4105	---M-Z	200	added ('OK')	application/x-javascript	etag:%221009-60b34db2-41c082e;gz%22	https://vetra.laborasyon.com/dist/js/examples/buyer-dashboard.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/dist/js/examples/buyer-dashboard.js	(from https://vetra.laborasyon.com/demos/default/buyer-dashboard.html)
22:04:33	5760/5760	---M-Z	200	added ('OK')	application/x-javascript	etag:%221680-607f1d18-41c0838;gz%22	https://vetra.laborasyon.com/dist/js/examples/customers.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/dist/js/examples/customers.js	(from https://vetra.laborasyon.com/demos/default/customers.html)
22:04:33	803/803	---M-Z	200	added ('OK')	application/x-javascript	etag:%22323-60769aac-41c0829;gz%22	https://vetra.laborasyon.com/dist/js/examples/invoices.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/dist/js/examples/invoices.js	(from https://vetra.laborasyon.com/demos/default/invoices.html)
22:04:34	6823/6823	---M--	200	added ('OK')	image/jpeg	etag:%221aa7-604fe1ca-41c07f7;;;%22	https://vetra.laborasyon.com/assets/images/user/women_avatar2.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/user/women_avatar2.jpg	(from https://vetra.laborasyon.com/demos/default/chats.html)
22:04:34	6533/6533	---M--	200	added ('OK')	image/jpeg	etag:%221985-604fe17a-41c07fb;;;%22	https://vetra.laborasyon.com/assets/images/user/women_avatar1.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/user/women_avatar1.jpg	(from https://vetra.laborasyon.com/demos/default/chats.html)
22:04:35	6398/6398	---M--	200	added ('OK')	image/jpeg	etag:%2218fe-604fe2a2-41c07f3;;;%22	https://vetra.laborasyon.com/assets/images/user/man_avatar1.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/user/man_avatar1.jpg	(from https://vetra.laborasyon.com/demos/default/chats.html)
22:04:36	5894/5894	---M--	200	added ('OK')	image/jpeg	etag:%221706-604fe2d6-41c07f9;;;%22	https://vetra.laborasyon.com/assets/images/user/man_avatar4.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/user/man_avatar4.jpg	(from https://vetra.laborasyon.com/demos/default/chats.html)
22:04:36	258220/258220	---M--	200	added ('OK')	image/jpeg	etag:%223f0ac-6077607e-41c0800;;;%22	https://vetra.laborasyon.com/assets/images/profile-bg.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/profile-bg.jpg	(from https://vetra.laborasyon.com/demos/default/buyer-dashboard.html)
22:04:36	1217/1217	---M-Z	200	added ('OK')	application/x-javascript	etag:%224c1-60527bd0-41c0832;gz%22	https://vetra.laborasyon.com/dist/js/examples/chat.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/dist/js/examples/chat.js	(from https://vetra.laborasyon.com/demos/default/chats.html)
22:04:36	46586/46586	---M--	200	added ('OK')	image/jpeg	etag:%22b5fa-5cf64dce-41c07ea;;;%22	https://vetra.laborasyon.com/assets/images/photo1.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/photo1.jpg	(from https://vetra.laborasyon.com/demos/default/chats.html)
22:04:37	24743/24743	---M-Z	200	added ('OK')	text/css	etag:%2260a7-5da0993c-41c01a2;gz%22	https://vetra.laborasyon.com/libs/quill/quill.snow.css	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/quill/quill.snow.css	(from https://vetra.laborasyon.com/demos/default/email.html)
22:04:37	1121/1121	---M-Z	200	added ('OK')	text/css	etag:%22461-5cf64de8-41c0451;gz%22	https://vetra.laborasyon.com/libs/tagsinput/bootstrap-tagsinput.css	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/tagsinput/bootstrap-tagsinput.css	(from https://vetra.laborasyon.com/demos/default/email.html)
22:04:38	6276/6276	---M--	200	added ('OK')	image/jpeg	etag:%221884-604fe2e8-41c07f2;;;%22	https://vetra.laborasyon.com/assets/images/user/man_avatar5.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/user/man_avatar5.jpg	(from https://vetra.laborasyon.com/demos/default/email.html)
22:04:38	22284/22284	---M-Z	200	added ('OK')	application/x-javascript	etag:%22570c-5cf64de8-41c0452;gz%22	https://vetra.laborasyon.com/libs/tagsinput/bootstrap-tagsinput.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/tagsinput/bootstrap-tagsinput.js	(from https://vetra.laborasyon.com/demos/default/email.html)
22:04:38	92/92	---M--	200	added ('OK')	application/x-javascript	etag:%225c-60119760-41c0827;;;%22	https://vetra.laborasyon.com/dist/js/examples/tagsinput.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/dist/js/examples/tagsinput.js	(from https://vetra.laborasyon.com/demos/default/email.html)
22:04:39	1535/1535	---M-Z	200	added ('OK')	application/x-javascript	etag:%225ff-6049227a-41c081b;gz%22	https://vetra.laborasyon.com/dist/js/examples/mail.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/dist/js/examples/mail.js	(from https://vetra.laborasyon.com/demos/default/email.html)
22:04:40	437299/437299	---M-Z	200	added ('OK')	application/x-javascript	etag:%226ac33-5da0990c-41c01a3;gz%22	https://vetra.laborasyon.com/libs/quill/quill.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/quill/quill.js	(from https://vetra.laborasyon.com/demos/default/email.html)
22:04:40	2041/2041	---M--	200	added ('OK')	image/png	etag:%227f9-60029e1c-41c0806;;;%22	https://vetra.laborasyon.com/assets/images/email/image-2.png	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/email/image-2.png	(from https://vetra.laborasyon.com/demos/default/email-template.html)
22:04:40	3387/3387	---M--	200	added ('OK')	image/png	etag:%22d3b-60029e1c-41c0804;;;%22	https://vetra.laborasyon.com/assets/images/email/image-3.png	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/email/image-3.png	(from https://vetra.laborasyon.com/demos/default/email-template.html)
22:04:41	3714/3714	---M--	200	added ('OK')	image/png	etag:%22e82-60029e1c-41c0803;;;%22	https://vetra.laborasyon.com/assets/images/email/image-4.png	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/email/image-4.png	(from https://vetra.laborasyon.com/demos/default/email-template.html)
22:04:41	5812/5812	---M--	200	added ('OK')	image/png	etag:%2216b4-60029e1c-41c0807;;;%22	https://vetra.laborasyon.com/assets/images/email/image-7.png	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/email/image-7.png	(from https://vetra.laborasyon.com/demos/default/email-template.html)
22:04:42	4017/4017	---M--	200	added ('OK')	image/png	etag:%22fb1-60029e1c-41c0802;;;%22	https://vetra.laborasyon.com/assets/images/email/image-6.png	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/email/image-6.png	(from https://vetra.laborasyon.com/demos/default/email-template.html)
22:04:42	3763/3763	---M--	200	added ('OK')	image/png	etag:%22eb3-60029e1c-41c0805;;;%22	https://vetra.laborasyon.com/assets/images/email/image-5.png	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/email/image-5.png	(from https://vetra.laborasyon.com/demos/default/email-template.html)
22:04:43	3196/3196	---M-Z	200	added ('OK')	text/css	etag:%22c7c-5cf64dde-41c044c;gz%22	https://vetra.laborasyon.com/libs/clockpicker/bootstrap-clockpicker.min.css	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/clockpicker/bootstrap-clockpicker.min.css	(from https://vetra.laborasyon.com/demos/default/todo-list.html)
22:04:45	6577/6577	---M-Z	200	added ('OK')	text/css	etag:%2219b1-5cf64de0-41c0455;gz%22	https://vetra.laborasyon.com/libs/datepicker/daterangepicker.css	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/datepicker/daterangepicker.css	(from https://vetra.laborasyon.com/demos/default/todo-list.html)
22:04:46	15180/15180	---M-Z	200	added ('OK')	text/css	etag:%223b4c-5cf64e10-41c019b;gz%22	https://vetra.laborasyon.com/libs/select2/css/select2.min.css	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/select2/css/select2.min.css	(from https://vetra.laborasyon.com/demos/default/todo-list.html)
22:04:47	11169/11169	---M-Z	200	added ('OK')	application/x-javascript	etag:%222ba1-6012ed7c-41c044b;gz%22	https://vetra.laborasyon.com/libs/clockpicker/bootstrap-clockpicker.min.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/clockpicker/bootstrap-clockpicker.min.js	(from https://vetra.laborasyon.com/demos/default/todo-list.html)
22:04:47	67940/67940	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210964-5cf64e12-41c015e;gz%22	https://vetra.laborasyon.com/libs/select2/js/select2.min.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/select2/js/select2.min.js	(from https://vetra.laborasyon.com/demos/default/todo-list.html)
22:04:49	2275/2275	---M-Z	200	added ('OK')	application/x-javascript	etag:%228e3-604b8196-41c0833;gz%22	https://vetra.laborasyon.com/dist/js/examples/todo-list.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/dist/js/examples/todo-list.js	(from https://vetra.laborasyon.com/demos/default/todo-list.html)
22:04:49	6039/6039	---M--	200	added ('OK')	image/jpeg	etag:%221797-604fe218-41c07fa;;;%22	https://vetra.laborasyon.com/assets/images/user/women_avatar4.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/user/women_avatar4.jpg	(from https://vetra.laborasyon.com/demos/default/profile-connections.html)
22:04:50	76468/76468	---M-Z	200	added ('OK')	text/html	etag:%2212ab4-60c4f69a-41c048b;gz%22	https://vetra.laborasyon.com/demos/default/user-list.html	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/demos/default/user-list.html	(from https://vetra.laborasyon.com/demos/default/)
22:04:51	2365/2365	---M-Z	200	added ('OK')	text/css	etag:%2293d-5d94ce66-41c0153;gz%22	https://vetra.laborasyon.com/libs/prism/prism.css	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/prism/prism.css	(from https://vetra.laborasyon.com/demos/default/access-denied.html)
22:04:51	12580/12580	---M-Z	200	added ('OK')	application/x-javascript	etag:%223124-5d94ce6c-41c0154;gz%22	https://vetra.laborasyon.com/libs/prism/prism.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/prism/prism.js	(from https://vetra.laborasyon.com/demos/default/access-denied.html)
22:04:51	739/739	---M-Z	200	added ('OK')	application/x-javascript	etag:%222e3-604a958c-41c083f;gz%22	https://vetra.laborasyon.com/dist/js/examples/pricing-table.js	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/dist/js/examples/pricing-table.js	(from https://vetra.laborasyon.com/demos/default/pricing-table.html)
22:04:52	5204/5204	---M-Z	200	added ('OK')	text/css	etag:%221454-5cf64de6-41c020f;gz%22	https://vetra.laborasyon.com/libs/lightbox/magnific-popup.css	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/libs/lightbox/magnific-popup.css	(from https://vetra.laborasyon.com/demos/default/search-page.html)
22:04:53	42264/42264	---M--	200	added ('OK')	image/jpeg	etag:%22a518-5cf64dce-41c07fd;;;%22	https://vetra.laborasyon.com/assets/images/photo2.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/photo2.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
22:04:53	31675/31675	---M--	200	added ('OK')	image/jpeg	etag:%227bbb-5cf64dce-41c080b;;;%22	https://vetra.laborasyon.com/assets/images/photo3.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/photo3.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
22:04:53	46570/46570	---M--	200	added ('OK')	image/jpeg	etag:%22b5ea-5cf64dce-41c07e9;;;%22	https://vetra.laborasyon.com/assets/images/photo4.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/photo4.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
22:04:54	58553/58553	---M--	200	added ('OK')	image/jpeg	etag:%22e4b9-5cf64dce-41c07fe;;;%22	https://vetra.laborasyon.com/assets/images/photo6.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/photo6.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
22:04:55	61279/61279	---M--	200	added ('OK')	image/jpeg	etag:%22ef5f-5cf64dce-41c080e;;;%22	https://vetra.laborasyon.com/assets/images/photo5.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/photo5.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
22:04:55	107337/107337	---M--	200	added ('OK')	image/jpeg	etag:%221a349-5cf64dd0-41c080a;;;%22	https://vetra.laborasyon.com/assets/images/portfolio-one.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/portfolio-one.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
22:04:56	31668/31668	---M--	200	added ('OK')	image/jpeg	etag:%227bb4-5cf64dd2-41c0809;;;%22	https://vetra.laborasyon.com/assets/images/portfolio-three.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/portfolio-three.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
22:04:56	41853/41853	---M--	200	added ('OK')	image/jpeg	etag:%22a37d-5cf64dd2-41c080f;;;%22	https://vetra.laborasyon.com/assets/images/portfolio-two.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/portfolio-two.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
22:04:57	71887/71887	---M--	200	added ('OK')	image/jpeg	etag:%22118cf-5cf64dd0-41c0808;;;%22	https://vetra.laborasyon.com/assets/images/portfolio-four.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/portfolio-four.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
22:04:59	197116/197116	---M--	200	added ('OK')	image/jpeg	etag:%22301fc-5cf64dd0-41c07eb;;;%22	https://vetra.laborasyon.com/assets/images/portfolio-five.jpg	C:/My%20Web%20Sites/aaaaaa/vetra.laborasyon.com/assets/images/portfolio-five.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
